date,unit_id,listing,listing_group,season,month,dow,ati_static,pricelabs,gap_dollars,gap_abs
2027-10-15,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Friday,1100,1879.0,-779.0,779.0
2027-10-28,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Thursday,1100,1879.0,-779.0,779.0
2027-10-14,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Thursday,1100,1879.0,-779.0,779.0
2027-10-14,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,10,Thursday,1100,1879.0,-779.0,779.0
2027-10-15,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,10,Friday,1100,1879.0,-779.0,779.0
2027-06-12,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Saturday,1025,1803.0,-778.0,778.0
2027-06-12,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Saturday,1025,1803.0,-778.0,778.0
2027-06-01,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Tuesday,1025,1802.0,-777.0,777.0
2027-06-01,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Tuesday,1025,1802.0,-777.0,777.0
2027-05-29,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1526.0,-776.0,776.0
2027-05-29,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1526.0,-776.0,776.0
2027-06-20,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,6,Sunday,1500,2276.0,-776.0,776.0
2027-09-06,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Monday,1100,1874.0,-774.0,774.0
2027-09-06,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Monday,1100,1874.0,-774.0,774.0
2027-07-02,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,7,Friday,750,1524.0,-774.0,774.0
2027-04-30,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1523.0,-773.0,773.0
2027-09-06,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Monday,1075,1847.0,-772.0,772.0
2027-07-01,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,7,Thursday,1475,2245.0,-770.0,770.0
2027-05-28,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,5,Friday,750,1520.0,-770.0,770.0
2027-06-24,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Thursday,925,1693.0,-768.0,768.0
2027-04-17,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Saturday,925,1692.0,-767.0,767.0
2027-04-01,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,4,Thursday,1025,1791.0,-766.0,766.0
2027-05-21,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Friday,1025,1790.0,-765.0,765.0
2027-05-21,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Friday,1025,1790.0,-765.0,765.0
2027-08-06,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,8,Friday,1475,2238.0,-763.0,763.0
2027-08-27,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,8,Friday,1475,2238.0,-763.0,763.0
2027-08-20,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,8,Friday,1475,2238.0,-763.0,763.0
2027-08-19,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,8,Thursday,1475,2238.0,-763.0,763.0
2027-08-13,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,8,Friday,1475,2238.0,-763.0,763.0
2027-08-26,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,8,Thursday,1475,2238.0,-763.0,763.0
2027-08-12,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,8,Thursday,1475,2238.0,-763.0,763.0
2027-06-22,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,6,Tuesday,1500,2263.0,-763.0,763.0
2027-08-05,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,8,Thursday,1475,2238.0,-763.0,763.0
2027-11-05,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,11,Friday,1475,2237.0,-762.0,762.0
2027-04-04,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Sunday,925,1687.0,-762.0,762.0
2027-11-19,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,11,Friday,1475,2237.0,-762.0,762.0
2027-11-11,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,11,Thursday,1475,2237.0,-762.0,762.0
2027-11-12,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,11,Friday,1475,2237.0,-762.0,762.0
2027-11-18,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,11,Thursday,1475,2237.0,-762.0,762.0
2027-11-04,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Shoulder,11,Thursday,1475,2237.0,-762.0,762.0
2027-06-12,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Saturday,925,1687.0,-762.0,762.0
2027-09-19,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Fall Peak,9,Sunday,1100,1861.0,-761.0,761.0
2027-05-20,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,5,Thursday,1025,1786.0,-761.0,761.0
2027-09-19,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Fall Peak,9,Sunday,1100,1861.0,-761.0,761.0
2027-05-20,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,5,Thursday,1025,1786.0,-761.0,761.0
2027-03-06,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Saturday,925,1686.0,-761.0,761.0
2027-02-26,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Off,2,Friday,675,1434.0,-759.0,759.0
2027-06-18,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,6,Friday,1500,2255.0,-755.0,755.0
2027-06-11,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Friday,1025,1780.0,-755.0,755.0
2027-06-02,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1780.0,-755.0,755.0
2027-06-02,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1780.0,-755.0,755.0
2027-04-25,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,4,Sunday,800,1555.0,-755.0,755.0
2027-06-11,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Friday,1025,1780.0,-755.0,755.0
2027-04-25,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,4,Sunday,800,1555.0,-755.0,755.0
2027-09-09,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Thursday,1100,1854.0,-754.0,754.0
2027-09-16,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Thursday,1100,1854.0,-754.0,754.0
2027-09-23,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Thursday,1100,1854.0,-754.0,754.0
2027-09-24,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Friday,1100,1854.0,-754.0,754.0
2027-09-02,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Thursday,1100,1854.0,-754.0,754.0
2027-09-02,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Thursday,1100,1854.0,-754.0,754.0
2027-09-10,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Friday,1100,1854.0,-754.0,754.0
2027-09-10,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Friday,1100,1854.0,-754.0,754.0
2027-09-24,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Friday,1100,1854.0,-754.0,754.0
2027-09-30,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Thursday,1100,1854.0,-754.0,754.0
2027-09-09,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Thursday,1100,1854.0,-754.0,754.0
2027-09-23,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Thursday,1100,1854.0,-754.0,754.0
2027-09-16,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Thursday,1100,1854.0,-754.0,754.0
2027-09-30,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Thursday,1100,1854.0,-754.0,754.0
2027-06-27,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Sunday,1025,1777.0,-752.0,752.0
2027-06-27,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Sunday,1025,1777.0,-752.0,752.0
2027-06-10,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Thursday,1025,1777.0,-752.0,752.0
2027-06-10,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Thursday,1025,1777.0,-752.0,752.0
2027-09-23,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Thursday,1075,1824.0,-749.0,749.0
2027-09-16,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Thursday,1075,1824.0,-749.0,749.0
2027-10-21,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Thursday,1075,1824.0,-749.0,749.0
2027-09-24,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Friday,1075,1824.0,-749.0,749.0
2027-09-02,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Thursday,1075,1824.0,-749.0,749.0
2027-10-07,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Thursday,1075,1824.0,-749.0,749.0
2027-10-08,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Friday,1075,1824.0,-749.0,749.0
2027-09-30,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Thursday,1075,1824.0,-749.0,749.0
2027-10-28,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Thursday,1075,1824.0,-749.0,749.0
2027-10-29,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Friday,1075,1824.0,-749.0,749.0
2027-10-14,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Thursday,1075,1824.0,-749.0,749.0
2027-09-10,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Friday,1075,1824.0,-749.0,749.0
2027-09-09,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,9,Thursday,1075,1824.0,-749.0,749.0
2027-10-22,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Friday,1075,1824.0,-749.0,749.0
2027-10-15,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Friday,1075,1824.0,-749.0,749.0
2027-10-01,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Fall Peak,10,Friday,1075,1824.0,-749.0,749.0
2027-06-17,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,6,Thursday,1500,2248.0,-748.0,748.0
2027-05-29,508 LaFave North: Phantom Valley,Phantom Valley,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1495.0,-745.0,745.0
2027-05-29,509 LaFave North: Pine Creek,Pine Creek,Premium Villa (2BR/2BA),Spring Peak,5,Saturday,750,1495.0,-745.0,745.0
2027-06-18,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Friday,1025,1770.0,-745.0,745.0
2027-06-18,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Friday,1025,1770.0,-745.0,745.0
2027-04-30,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1494.0,-744.0,744.0
2027-03-25,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,3,Thursday,800,1543.0,-743.0,743.0
2027-03-25,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,3,Thursday,800,1543.0,-743.0,743.0
2027-03-29,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,3,Monday,925,1668.0,-743.0,743.0
2027-06-23,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,6,Wednesday,1500,2242.0,-742.0,742.0
2027-04-18,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,4,Sunday,1500,2241.0,-741.0,741.0
2027-04-11,302 LaFave South: The Gallery House,The Gallery House,House (6BR/4BA),Spring Peak,4,Sunday,1500,2241.0,-741.0,741.0
2027-05-28,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,5,Friday,750,1490.0,-740.0,740.0
2027-05-28,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,5,Friday,750,1490.0,-740.0,740.0
2027-06-26,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1490.0,-740.0,740.0
2027-06-05,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Saturday,1025,1761.0,-736.0,736.0
2027-07-24,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,7,Saturday,825,1561.0,-736.0,736.0
2027-04-25,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,4,Sunday,800,1536.0,-736.0,736.0
2027-06-05,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Saturday,1025,1761.0,-736.0,736.0
2027-07-31,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,7,Saturday,825,1561.0,-736.0,736.0
2027-07-17,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,7,Saturday,825,1561.0,-736.0,736.0
2027-07-24,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,7,Saturday,825,1561.0,-736.0,736.0
2027-06-27,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Sunday,925,1661.0,-736.0,736.0
2027-06-17,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Thursday,1025,1761.0,-736.0,736.0
2027-07-31,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,7,Saturday,825,1561.0,-736.0,736.0
2027-04-25,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,4,Sunday,800,1536.0,-736.0,736.0
2027-07-17,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,7,Saturday,825,1561.0,-736.0,736.0
2027-06-17,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Thursday,1025,1761.0,-736.0,736.0
2027-06-18,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Friday,925,1660.0,-735.0,735.0
2027-06-17,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Thursday,925,1656.0,-731.0,731.0
2027-04-17,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Saturday,1025,1756.0,-731.0,731.0
2027-04-17,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Saturday,1025,1756.0,-731.0,731.0
2027-06-30,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1755.0,-730.0,730.0
2027-03-29,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,3,Monday,1025,1755.0,-730.0,730.0
2027-06-30,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1755.0,-730.0,730.0
2027-04-28,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Wednesday,925,1651.0,-726.0,726.0
2027-06-05,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Saturday,925,1651.0,-726.0,726.0
2027-04-21,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Wednesday,925,1651.0,-726.0,726.0
2027-03-24,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,3,Wednesday,1025,1751.0,-726.0,726.0
2027-03-25,203 LaFave South: Emerald Pools,Emerald Pools,Villa Game (2BR/2BA),Spring Peak,3,Thursday,800,1526.0,-726.0,726.0
2027-03-25,505 LaFave North: Lava Point,Lava Point,Villa Game (2BR/2BA),Spring Peak,3,Thursday,800,1526.0,-726.0,726.0
2027-06-01,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Tuesday,1025,1750.0,-725.0,725.0
2027-06-01,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Spring Peak,6,Tuesday,1025,1750.0,-725.0,725.0
2027-07-31,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,7,Saturday,750,1470.0,-720.0,720.0
2027-07-17,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,7,Saturday,750,1470.0,-720.0,720.0
2027-07-24,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Shoulder,7,Saturday,750,1470.0,-720.0,720.0
2027-06-29,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Tuesday,1025,1744.0,-719.0,719.0
2027-06-29,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Tuesday,1025,1744.0,-719.0,719.0
2027-07-10,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Shoulder,7,Saturday,825,1542.0,-717.0,717.0
2027-07-10,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Shoulder,7,Saturday,825,1542.0,-717.0,717.0
2027-05-28,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,5,Friday,750,1466.0,-716.0,716.0
2027-05-28,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,5,Friday,750,1466.0,-716.0,716.0
2027-04-30,500 LaFave North: Big Springs,Big Springs,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1466.0,-716.0,716.0
2027-04-30,202 LaFave South: Echo Canyon,Echo Canyon,Premium Villa (2BR/2BA),Spring Peak,4,Friday,750,1466.0,-716.0,716.0
2027-06-30,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Wednesday,925,1641.0,-716.0,716.0
2027-04-04,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,4,Sunday,1025,1740.0,-715.0,715.0
2027-05-31,201 LaFave South: Checkerboard Mesa,Checkerboard Mesa,Premium Villa (2BR/2BA),Spring Peak,5,Monday,750,1465.0,-715.0,715.0
2027-04-04,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,4,Sunday,1025,1740.0,-715.0,715.0
2027-05-30,506 LaFave North: Meridian Tower,Meridian Tower,Villa Game (2BR/2BA),Spring Peak,5,Sunday,800,1514.0,-714.0,714.0
2027-05-30,210 LaFave South: The Subway,The Subway,Villa Game (2BR/2BA),Spring Peak,5,Sunday,800,1514.0,-714.0,714.0
2027-06-04,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Friday,1025,1738.0,-713.0,713.0
2027-06-04,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Friday,1025,1738.0,-713.0,713.0
2027-06-28,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Monday,1025,1738.0,-713.0,713.0
2027-06-28,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Monday,1025,1738.0,-713.0,713.0
2027-06-03,211 LaFave South: The Narrows,The Narrows,Premier Villa (3BR/3BA),Spring Peak,6,Thursday,1025,1737.0,-712.0,712.0
2027-06-03,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,6,Thursday,1025,1737.0,-712.0,712.0
2027-04-15,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Thursday,925,1636.0,-711.0,711.0
2027-04-16,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,4,Friday,925,1636.0,-711.0,711.0
2027-09-19,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Fall Peak,9,Sunday,1100,1808.0,-708.0,708.0
2027-09-19,510 LaFave North: Virgin River,Virgin River,Premier Villa (3BR/3BA),Fall Peak,9,Sunday,1100,1808.0,-708.0,708.0
2027-06-26,206 LaFave South: Mountain of the Sun,Mountain of the Sun,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1458.0,-708.0,708.0
2027-03-21,200 LaFave South: Angels Landing,Angels Landing,Premier Villa (3BR/3BA),Spring Peak,3,Sunday,1025,1733.0,-708.0,708.0
2027-06-26,207 LaFave South: Mystery Falls,Mystery Falls,Premium Villa (2BR/2BA),Spring Peak,6,Saturday,750,1458.0,-708.0,708.0
2027-06-01,503 LaFave North: Johnson Mountain,Johnson Mountain,J.MT. Villa (3BR/2BA),Spring Peak,6,Tuesday,925,1632.0,-707.0,707.0
2027-06-02,501 LaFave North: Cathedral Mountain,Cathedral Mountain,Premier Villa (3BR/3BA),Spring Peak,6,Wednesday,1025,1732.0,-707.0,707.0
